Query_Edge_ID,Query_Piece_ID,Query_Edge_Index,Match_Edge_ID,Match_Piece_ID,Match_Edge_Index,Procrustes_Distance,Rank
100_piece0_e3,100_piece0,3,68_piece14_e1,68_piece14,1,0.03430668264627457,1
100_piece0_e3,100_piece0,3,78_piece24_e0,78_piece24,0,0.03485402464866638,2
100_piece0_e3,100_piece0,3,58_piece6_e1,58_piece6,1,0.03739015385508537,3
100_piece0_e3,100_piece0,3,84_piece18_e0,84_piece18,0,0.049040693789720535,4
100_piece0_e3,100_piece0,3,75_piece19_e1,75_piece19,1,0.051072631031274796,5
100_piece9_e0,100_piece9,0,48_piece29_e1,48_piece29,1,0.006080367136746645,1
100_piece9_e0,100_piece9,0,31_piece1_e1,31_piece1,1,0.006628274917602539,2
100_piece9_e0,100_piece9,0,58_piece14_e1,58_piece14,1,0.006872710771858692,3
100_piece9_e0,100_piece9,0,38_piece0_e3,38_piece0,3,0.007417730055749416,4
100_piece9_e0,100_piece9,0,84_piece37_e3,84_piece37,3,0.008032462559640408,5
100_piece9_e2,100_piece9,2,84_piece31_e3,84_piece31,3,0.006434118840843439,1
100_piece9_e2,100_piece9,2,88_piece24_e2,88_piece24,2,0.008010203018784523,2
100_piece9_e2,100_piece9,2,20_piece32_e0,20_piece32,0,0.010595071129500866,3
100_piece9_e2,100_piece9,2,1_piece8_e3,1_piece8,3,0.011005377396941185,4
100_piece9_e2,100_piece9,2,93_piece22_e0,93_piece22,0,0.012022427283227444,5
100_piece9_e3,100_piece9,3,48_piece45_e2,48_piece45,2,0.0016722828149795532,1
100_piece9_e3,100_piece9,3,20_piece32_e1,20_piece32,1,0.0019588777795434,2
100_piece9_e3,100_piece9,3,89_piece13_e2,89_piece13,2,0.002104426734149456,3
100_piece9_e3,100_piece9,3,47_piece21_e3,47_piece21,3,0.002508321311324835,4
100_piece9_e3,100_piece9,3,48_piece21_e1,48_piece21,1,0.0025672984775155783,5
100_piece14_e0,100_piece14,0,50_piece12_e2,50_piece12,2,0.08720551431179047,1
100_piece14_e1,100_piece14,1,76_piece11_e1,76_piece11,1,0.00782579556107521,1
100_piece14_e1,100_piece14,1,87_piece32_e2,87_piece32,2,0.008184553124010563,2
100_piece14_e1,100_piece14,1,48_piece29_e3,48_piece29,3,0.009438354521989822,3
100_piece14_e1,100_piece14,1,29_piece9_e2,29_piece9,2,0.010080273263156414,4
100_piece14_e1,100_piece14,1,87_piece36_e3,87_piece36,3,0.011018766090273857,5
100_piece14_e3,100_piece14,3,28_piece19_e3,28_piece19,3,0.006633540615439415,1
100_piece14_e3,100_piece14,3,93_piece14_e1,93_piece14,1,0.006790098734200001,2
100_piece14_e3,100_piece14,3,61_piece18_e1,61_piece18,1,0.006866484880447388,3
100_piece14_e3,100_piece14,3,83_piece27_e3,83_piece27,3,0.006982181686908007,4
100_piece14_e3,100_piece14,3,1_piece4_e0,1_piece4,0,0.007157300598919392,5
100_piece15_e0,100_piece15,0,90_piece11_e0,90_piece11,0,0.012092223390936852,1
100_piece15_e0,100_piece15,0,68_piece9_e0,68_piece9,0,0.015424727462232113,2
100_piece15_e0,100_piece15,0,45_piece9_e0,45_piece9,0,0.015516314655542374,3
100_piece15_e0,100_piece15,0,48_piece47_e3,48_piece47,3,0.01765451580286026,4
100_piece15_e0,100_piece15,0,92_piece5_e3,92_piece5,3,0.01962120458483696,5
100_piece15_e1,100_piece15,1,44_piece81_e3,44_piece81,3,0.009513843804597855,1
100_piece15_e1,100_piece15,1,38_piece0_e1,38_piece0,1,0.00974741205573082,2
100_piece15_e1,100_piece15,1,88_piece20_e1,88_piece20,1,0.010088086128234863,3
100_piece15_e1,100_piece15,1,52_piece3_e1,52_piece3,1,0.010325415059924126,4
100_piece15_e1,100_piece15,1,10_piece3_e0,10_piece3,0,0.011360167525708675,5
100_piece15_e2,100_piece15,2,51_piece12_e2,51_piece12,2,0.015222656540572643,1
100_piece15_e2,100_piece15,2,28_piece28_e1,28_piece28,1,0.026430903002619743,2
100_piece15_e2,100_piece15,2,87_piece20_e1,87_piece20,1,0.030192099511623383,3
100_piece15_e2,100_piece15,2,20_piece17_e3,20_piece17,3,0.030467262491583824,4
100_piece15_e2,100_piece15,2,78_piece1_e3,78_piece1,3,0.033429790288209915,5
100_piece15_e3,100_piece15,3,104_piece18_e1,104_piece18,1,0.005686589516699314,1
100_piece15_e3,100_piece15,3,12_piece6_e3,12_piece6,3,0.008918533101677895,2
100_piece15_e3,100_piece15,3,86_piece13_e1,86_piece13,1,0.009278950281441212,3
100_piece15_e3,100_piece15,3,45_piece11_e0,45_piece11,0,0.010777121409773827,4
100_piece15_e3,100_piece15,3,37_piece46_e2,37_piece46,2,0.01161118783056736,5
100_piece25_e0,100_piece25,0,80_piece76_e1,80_piece76,1,0.013845915906131268,1
100_piece25_e0,100_piece25,0,105_piece0_e1,105_piece0,1,0.015176837332546711,2
100_piece25_e0,100_piece25,0,43_piece2_e1,43_piece2,1,0.01747424528002739,3
100_piece25_e0,100_piece25,0,70_piece4_e1,70_piece4,1,0.0226769857108593,4
100_piece25_e0,100_piece25,0,57_piece24_e3,57_piece24,3,0.023548400029540062,5
100_piece25_e1,100_piece25,1,92_piece0_e3,92_piece0,3,0.002619995502755046,1
100_piece25_e1,100_piece25,1,93_piece14_e1,93_piece14,1,0.003075755899772048,2
100_piece25_e1,100_piece25,1,50_piece15_e2,50_piece15,2,0.003606555750593543,3
100_piece25_e1,100_piece25,1,93_piece24_e1,93_piece24,1,0.0038436450995504856,4
100_piece25_e1,100_piece25,1,33_piece16_e0,33_piece16,0,0.004006349481642246,5
100_piece25_e2,100_piece25,2,87_piece15_e1,87_piece15,1,0.01753721944987774,1
100_piece25_e2,100_piece25,2,56_piece5_e3,56_piece5,3,0.01998801715672016,2
100_piece25_e2,100_piece25,2,22_piece6_e2,22_piece6,2,0.02211267501115799,3
100_piece25_e2,100_piece25,2,33_piece49_e0,33_piece49,0,0.024210864678025246,4
100_piece25_e2,100_piece25,2,77_piece13_e2,77_piece13,2,0.02570131979882717,5
100_piece25_e3,100_piece25,3,89_piece1_e3,89_piece1,3,0.007286566309630871,1
100_piece25_e3,100_piece25,3,63_piece3_e0,63_piece3,0,0.007685370277613401,2
100_piece25_e3,100_piece25,3,1_piece4_e1,1_piece4,1,0.007936744019389153,3
100_piece25_e3,100_piece25,3,28_piece36_e1,28_piece36,1,0.009101473726332188,4
100_piece25_e3,100_piece25,3,75_piece1_e0,75_piece1,0,0.009166565723717213,5
102_piece1_e0,102_piece1,0,22_piece5_e3,22_piece5,3,0.010913398116827011,1
102_piece1_e0,102_piece1,0,39_piece22_e1,39_piece22,1,0.01205519586801529,2
102_piece1_e0,102_piece1,0,102_piece10_e1,102_piece10,1,0.012416521087288857,3
102_piece1_e0,102_piece1,0,64_piece6_e1,64_piece6,1,0.012996405363082886,4
102_piece1_e0,102_piece1,0,39_piece22_e1,39_piece22,1,0.013054359704256058,5
102_piece1_e2,102_piece1,2,87_piece20_e0,87_piece20,0,0.00845305435359478,1
102_piece1_e2,102_piece1,2,6_piece50_e2,6_piece50,2,0.009229530580341816,2
102_piece1_e2,102_piece1,2,10_piece7_e1,10_piece7,1,0.009831832721829414,3
102_piece1_e2,102_piece1,2,12_piece14_e2,12_piece14,2,0.010379399172961712,4
102_piece1_e2,102_piece1,2,39_piece20_e0,39_piece20,0,0.011288710869848728,5
102_piece10_e0,102_piece10,0,37_piece8_e2,37_piece8,2,0.035940419882535934,1
102_piece10_e0,102_piece10,0,77_piece13_e3,77_piece13,3,0.04621727019548416,2
102_piece10_e0,102_piece10,0,71_piece15_e3,71_piece15,3,0.05316222086548805,3
102_piece10_e0,102_piece10,0,38_piece1_e0,38_piece1,0,0.05340881645679474,4
102_piece10_e0,102_piece10,0,1_piece6_e0,1_piece6,0,0.054920487105846405,5
102_piece10_e1,102_piece10,1,48_piece29_e3,48_piece29,3,0.001551891677081585,1
102_piece10_e1,102_piece10,1,31_piece4_e3,31_piece4,3,0.002384110353887081,2
102_piece10_e1,102_piece10,1,87_piece36_e3,87_piece36,3,0.002454499714076519,3
102_piece10_e1,102_piece10,1,33_piece60_e2,33_piece60,2,0.0033061050344258547,4
102_piece10_e1,102_piece10,1,31_piece1_e3,31_piece1,3,0.0034139149356633425,5
102_piece10_e2,102_piece10,2,80_piece76_e0,80_piece76,0,0.020409882068634033,1
102_piece10_e2,102_piece10,2,38_piece2_e2,38_piece2,2,0.028737083077430725,2
102_piece10_e2,102_piece10,2,28_piece37_e1,28_piece37,1,0.02901008166372776,3
102_piece10_e2,102_piece10,2,48_piece3_e0,48_piece3,0,0.03354928642511368,4
102_piece10_e2,102_piece10,2,22_piece6_e1,22_piece6,1,0.034958165138959885,5
102_piece10_e3,102_piece10,3,39_piece20_e0,39_piece20,0,0.002101798541843891,1
102_piece10_e3,102_piece10,3,37_piece46_e2,37_piece46,2,0.005520558450371027,2
102_piece10_e3,102_piece10,3,28_piece19_e3,28_piece19,3,0.006292480044066906,3
102_piece10_e3,102_piece10,3,77_piece21_e0,77_piece21,0,0.006919601000845432,4
102_piece10_e3,102_piece10,3,104_piece4_e0,104_piece4,0,0.007155750412493944,5
102_piece11_e0,102_piece11,0,37_piece5_e0,37_piece5,0,0.058357369154691696,1
102_piece11_e0,102_piece11,0,37_piece18_e0,37_piece18,0,0.06827922910451889,2
102_piece11_e0,102_piece11,0,94_piece25_e1,94_piece25,1,0.0700007975101471,3
102_piece11_e0,102_piece11,0,20_piece64_e3,20_piece64,3,0.0706842839717865,4
102_piece11_e0,102_piece11,0,95_piece3_e0,95_piece3,0,0.07294230163097382,5
102_piece11_e1,102_piece11,1,46_piece5_e3,46_piece5,3,0.017890360206365585,1
102_piece11_e1,102_piece11,1,80_piece6_e0,80_piece6,0,0.019734449684619904,2
102_piece11_e1,102_piece11,1,90_piece34_e0,90_piece34,0,0.019812913611531258,3
102_piece11_e1,102_piece11,1,95_piece1_e0,95_piece1,0,0.02074040099978447,4
102_piece11_e1,102_piece11,1,22_piece4_e0,22_piece4,0,0.020819947123527527,5
102_piece11_e2,102_piece11,2,84_piece18_e1,84_piece18,1,0.06928176432847977,1
102_piece11_e2,102_piece11,2,41_piece1_e2,41_piece1,2,0.07038693875074387,2
102_piece11_e2,102_piece11,2,31_piece3_e2,31_piece3,2,0.07683892548084259,3
102_piece11_e2,102_piece11,2,31_piece1_e2,31_piece1,2,0.08199296146631241,4
102_piece11_e2,102_piece11,2,90_piece17_e0,90_piece17,0,0.0852092057466507,5
102_piece11_e3,102_piece11,3,77_piece30_e1,77_piece30,1,0.008227585814893246,1
102_piece11_e3,102_piece11,3,64_piece14_e0,64_piece14,0,0.011103405617177486,2
102_piece11_e3,102_piece11,3,79_piece4_e0,79_piece4,0,0.011288522742688656,3
102_piece11_e3,102_piece11,3,100_piece14_e3,100_piece14,3,0.015134899877011776,4
102_piece11_e3,102_piece11,3,78_piece2_e2,78_piece2,2,0.015378128737211227,5
102_piece12_e0,102_piece12,0,6_piece28_e3,6_piece28,3,0.010337896645069122,1
102_piece12_e0,102_piece12,0,108_piece2_e3,108_piece2,3,0.010626716539263725,2
102_piece12_e0,102_piece12,0,81_piece16_e0,81_piece16,0,0.010871192440390587,3
102_piece12_e0,102_piece12,0,84_piece77_e2,84_piece77,2,0.010978260077536106,4
102_piece12_e0,102_piece12,0,20_piece31_e1,20_piece31,1,0.011067879386246204,5
102_piece12_e2,102_piece12,2,106_piece1_e1,106_piece1,1,0.0122755765914917,1
102_piece12_e2,102_piece12,2,106_piece19_e3,106_piece19,3,0.014489125460386276,2
102_piece12_e2,102_piece12,2,34_piece1_e3,34_piece1,3,0.015306446701288223,3
102_piece12_e2,102_piece12,2,31_piece3_e0,31_piece3,0,0.01614329405128956,4
102_piece12_e2,102_piece12,2,3_piece7_e2,3_piece7,2,0.016597524285316467,5
102_piece12_e3,102_piece12,3,24_piece24_e1,24_piece24,1,0.14854788780212402,1
103_piece8_e0,103_piece8,0,43_piece3_e1,43_piece3,1,0.000923089450225234,1
103_piece8_e0,103_piece8,0,37_piece73_e3,37_piece73,3,0.0010361451422795653,2
103_piece8_e0,103_piece8,0,4_piece3_e1,4_piece3,1,0.001510885078459978,3
103_piece8_e0,103_piece8,0,37_piece21_e1,37_piece21,1,0.0015328347217291594,4
103_piece8_e0,103_piece8,0,81_piece10_e0,81_piece10,0,0.001606422825716436,5
103_piece8_e1,103_piece8,1,6_piece19_e2,6_piece19,2,0.003303329925984144,1
103_piece8_e1,103_piece8,1,20_piece32_e0,20_piece32,0,0.0036166312638670206,2
