Query_Edge_ID,Query_Piece_ID,Query_Edge_Index,Match_Edge_ID,Match_Piece_ID,Match_Edge_Index,Procrustes_Distance,Rank
1_piece7_e0,1_piece7,0,42_piece1_e1,42_piece1,1,0.012428754940629005,1
1_piece7_e0,1_piece7,0,9_piece10_e1,9_piece10,1,0.02898532897233963,2
1_piece7_e0,1_piece7,0,33_piece24_e3,33_piece24,3,0.031247226521372795,3
1_piece7_e0,1_piece7,0,75_piece20_e1,75_piece20,1,0.033251646906137466,4
1_piece7_e0,1_piece7,0,37_piece37_e0,37_piece37,0,0.0354887992143631,5
1_piece7_e1,1_piece7,1,81_piece29_e3,81_piece29,3,0.0005042239790782332,1
1_piece7_e1,1_piece7,1,13_piece8_e2,13_piece8,2,0.0012168425600975752,2
1_piece7_e1,1_piece7,1,35_piece20_e3,35_piece20,3,0.0014061969704926014,3
1_piece7_e1,1_piece7,1,37_piece73_e1,37_piece73,1,0.0017337355529889464,4
1_piece7_e1,1_piece7,1,81_piece30_e0,81_piece30,0,0.0017435061745345592,5
1_piece7_e2,1_piece7,2,79_piece18_e0,79_piece18,0,0.020201265811920166,1
1_piece7_e2,1_piece7,2,94_piece25_e2,94_piece25,2,0.021304652094841003,2
1_piece7_e2,1_piece7,2,88_piece31_e3,88_piece31,3,0.025102399289608,3
1_piece7_e2,1_piece7,2,28_piece37_e3,28_piece37,3,0.02588532119989395,4
1_piece7_e2,1_piece7,2,80_piece69_e0,80_piece69,0,0.03018181025981903,5
1_piece8_e0,1_piece8,0,20_piece126_e2,20_piece126,2,0.025143804028630257,1
1_piece8_e0,1_piece8,0,88_piece17_e1,88_piece17,1,0.027575941756367683,2
1_piece8_e0,1_piece8,0,2_piece19_e1,2_piece19,1,0.028470875695347786,3
1_piece8_e0,1_piece8,0,22_piece4_e2,22_piece4,2,0.03554835543036461,4
1_piece8_e0,1_piece8,0,44_piece69_e3,44_piece69,3,0.04220151901245117,5
1_piece8_e1,1_piece8,1,10_piece2_e2,10_piece2,2,0.006433046888560057,1
1_piece8_e1,1_piece8,1,105_piece8_e3,105_piece8,3,0.006446748971939087,2
1_piece8_e1,1_piece8,1,37_piece61_e0,37_piece61,0,0.006888046860694885,3
1_piece8_e1,1_piece8,1,10_piece7_e1,10_piece7,1,0.006890007294714451,4
1_piece8_e1,1_piece8,1,45_piece10_e2,45_piece10,2,0.0075095598585903645,5
1_piece8_e2,1_piece8,2,108_piece5_e1,108_piece5,1,0.04449900612235069,1
1_piece8_e2,1_piece8,2,100_piece0_e1,100_piece0,1,0.04902651160955429,2
1_piece8_e2,1_piece8,2,80_piece75_e2,80_piece75,2,0.08712383359670639,3
1_piece8_e2,1_piece8,2,6_piece47_e2,6_piece47,2,0.08779812604188919,4
1_piece8_e2,1_piece8,2,35_piece5_e3,35_piece5,3,0.09168559312820435,5
1_piece8_e3,1_piece8,3,105_piece8_e0,105_piece8,0,0.004813322797417641,1
1_piece8_e3,1_piece8,3,60_piece5_e1,60_piece5,1,0.007787704933434725,2
1_piece8_e3,1_piece8,3,68_piece10_e3,68_piece10,3,0.007812637835741043,3
1_piece8_e3,1_piece8,3,9_piece15_e1,9_piece15,1,0.008351408876478672,4
1_piece8_e3,1_piece8,3,79_piece11_e1,79_piece11,1,0.008376485668122768,5
10_piece2_e0,10_piece2,0,39_piece7_e1,39_piece7,1,0.005137343425303698,1
10_piece2_e0,10_piece2,0,6_piece47_e0,6_piece47,0,0.007877074182033539,2
10_piece2_e0,10_piece2,0,26_piece14_e1,26_piece14,1,0.007892516441643238,3
10_piece2_e0,10_piece2,0,39_piece22_e3,39_piece22,3,0.009951579384505749,4
10_piece2_e0,10_piece2,0,48_piece3_e3,48_piece3,3,0.009995904751121998,5
10_piece2_e1,10_piece2,1,50_piece15_e0,50_piece15,0,0.002633234253153205,1
10_piece2_e1,10_piece2,1,45_piece32_e0,45_piece32,0,0.0027355251368135214,2
10_piece2_e1,10_piece2,1,6_piece150_e1,6_piece150,1,0.002918974729254842,3
10_piece2_e1,10_piece2,1,6_piece26_e1,6_piece26,1,0.0030545485205948353,4
10_piece2_e1,10_piece2,1,12_piece1_e1,12_piece1,1,0.003066449658945203,5
10_piece2_e2,10_piece2,2,1_piece8_e1,1_piece8,1,0.006433046422898769,1
10_piece2_e2,10_piece2,2,28_piece37_e0,28_piece37,0,0.007693286053836346,2
10_piece2_e2,10_piece2,2,58_piece14_e3,58_piece14,3,0.007880397140979767,3
10_piece2_e2,10_piece2,2,78_piece3_e0,78_piece3,0,0.007969100028276443,4
10_piece2_e2,10_piece2,2,11_piece30_e3,11_piece30,3,0.008702658116817474,5
10_piece2_e3,10_piece2,3,78_piece3_e0,78_piece3,0,0.0034701155964285135,1
10_piece2_e3,10_piece2,3,20_piece31_e1,20_piece31,1,0.0037837428972125053,2
10_piece2_e3,10_piece2,3,44_piece28_e3,44_piece28,3,0.004031481686979532,3
10_piece2_e3,10_piece2,3,39_piece22_e2,39_piece22,2,0.004051280207931995,4
10_piece2_e3,10_piece2,3,21_piece4_e3,21_piece4,3,0.004103107377886772,5
10_piece3_e0,10_piece3,0,32_piece6_e3,32_piece6,3,0.024970659986138344,1
10_piece3_e0,10_piece3,0,59_piece8_e3,59_piece8,3,0.02645065076649189,2
10_piece3_e0,10_piece3,0,52_piece1_e1,52_piece1,1,0.02854720503091812,3
10_piece3_e0,10_piece3,0,79_piece18_e3,79_piece18,3,0.03104463778436184,4
10_piece3_e0,10_piece3,0,87_piece32_e0,87_piece32,0,0.031165888532996178,5
10_piece3_e1,10_piece3,1,39_piece21_e0,39_piece21,0,0.0439121276140213,1
10_piece3_e1,10_piece3,1,20_piece49_e3,20_piece49,3,0.04521486908197403,2
10_piece3_e1,10_piece3,1,63_piece16_e1,63_piece16,1,0.05779213458299637,3
10_piece3_e1,10_piece3,1,24_piece1_e3,24_piece1,3,0.06224161013960838,4
10_piece3_e1,10_piece3,1,100_piece0_e3,100_piece0,3,0.07561429589986801,5
10_piece3_e2,10_piece3,2,61_piece18_e1,61_piece18,1,0.01722235046327114,1
10_piece3_e2,10_piece3,2,91_piece31_e3,91_piece31,3,0.01931167207658291,2
10_piece3_e2,10_piece3,2,91_piece11_e3,91_piece11,3,0.022311542183160782,3
10_piece3_e2,10_piece3,2,16_piece2_e2,16_piece2,2,0.022527208551764488,4
10_piece3_e2,10_piece3,2,45_piece21_e0,45_piece21,0,0.02525380812585354,5
10_piece3_e3,10_piece3,3,80_piece76_e2,80_piece76,2,0.02365882322192192,1
10_piece3_e3,10_piece3,3,27_piece4_e1,27_piece4,1,0.027700655162334442,2
10_piece3_e3,10_piece3,3,6_piece13_e3,6_piece13,3,0.028817057609558105,3
10_piece3_e3,10_piece3,3,24_piece15_e2,24_piece15,2,0.046937260776758194,4
10_piece3_e3,10_piece3,3,76_piece10_e0,76_piece10,0,0.049930352717638016,5
10_piece6_e0,10_piece6,0,24_piece15_e2,24_piece15,2,0.03972303494811058,1
10_piece6_e0,10_piece6,0,20_piece26_e2,20_piece26,2,0.04136790335178375,2
10_piece6_e0,10_piece6,0,38_piece4_e2,38_piece4,2,0.046916913241147995,3
10_piece6_e0,10_piece6,0,32_piece18_e3,32_piece18,3,0.05216360092163086,4
10_piece6_e0,10_piece6,0,62_piece2_e2,62_piece2,2,0.052304621785879135,5
10_piece6_e1,10_piece6,1,109_piece4_e1,109_piece4,1,0.022747408598661423,1
10_piece6_e1,10_piece6,1,39_piece7_e0,39_piece7,0,0.03389278054237366,2
10_piece6_e1,10_piece6,1,39_piece12_e1,39_piece12,1,0.03664068132638931,3
10_piece6_e1,10_piece6,1,9_piece14_e0,9_piece14,0,0.042567625641822815,4
10_piece6_e1,10_piece6,1,47_piece1_e3,47_piece1,3,0.048880696296691895,5
10_piece6_e2,10_piece6,2,91_piece8_e0,91_piece8,0,0.10326161980628967,1
10_piece6_e2,10_piece6,2,76_piece10_e1,76_piece10,1,0.1220373809337616,2
10_piece6_e2,10_piece6,2,88_piece31_e2,88_piece31,2,0.1290983259677887,3
10_piece6_e2,10_piece6,2,37_piece37_e0,37_piece37,0,0.13291801512241364,4
10_piece6_e3,10_piece6,3,2_piece19_e2,2_piece19,2,0.010879426263272762,1
10_piece6_e3,10_piece6,3,84_piece48_e1,84_piece48,1,0.013966631144285202,2
10_piece6_e3,10_piece6,3,56_piece5_e1,56_piece5,1,0.020504286512732506,3
10_piece6_e3,10_piece6,3,24_piece15_e1,24_piece15,1,0.028944801539182663,4
10_piece6_e3,10_piece6,3,87_piece20_e1,87_piece20,1,0.0291999951004982,5
10_piece7_e0,10_piece7,0,1_piece4_e0,1_piece4,0,0.006778070703148842,1
10_piece7_e0,10_piece7,0,43_piece24_e3,43_piece24,3,0.006882721092551947,2
10_piece7_e0,10_piece7,0,37_piece73_e2,37_piece73,2,0.007488577160984278,3
10_piece7_e0,10_piece7,0,84_piece75_e3,84_piece75,3,0.007649784907698631,4
10_piece7_e0,10_piece7,0,39_piece24_e3,39_piece24,3,0.007671206723898649,5
10_piece7_e1,10_piece7,1,1_piece4_e1,1_piece4,1,0.0030578779987990856,1
10_piece7_e1,10_piece7,1,88_piece24_e3,88_piece24,3,0.004082162864506245,2
10_piece7_e1,10_piece7,1,88_piece24_e1,88_piece24,1,0.0040994430892169476,3
10_piece7_e1,10_piece7,1,79_piece11_e1,79_piece11,1,0.004144779872149229,4
10_piece7_e1,10_piece7,1,26_piece14_e3,26_piece14,3,0.004165338817983866,5
10_piece7_e2,10_piece7,2,34_piece21_e3,34_piece21,3,0.00605166656896472,1
10_piece7_e2,10_piece7,2,11_piece35_e3,11_piece35,3,0.006276309955865145,2
10_piece7_e2,10_piece7,2,12_piece18_e3,12_piece18,3,0.007057228125631809,3
10_piece7_e2,10_piece7,2,80_piece75_e2,80_piece75,2,0.007093720603734255,4
10_piece7_e2,10_piece7,2,39_piece21_e1,39_piece21,1,0.007098353933542967,5
10_piece7_e3,10_piece7,3,84_piece37_e3,84_piece37,3,0.0033522278536111116,1
10_piece7_e3,10_piece7,3,78_piece0_e2,78_piece0,2,0.005033646244555712,2
10_piece7_e3,10_piece7,3,46_piece5_e0,46_piece5,0,0.005277916323393583,3
10_piece7_e3,10_piece7,3,105_piece7_e3,105_piece7,3,0.005821540951728821,4
10_piece7_e3,10_piece7,3,31_piece4_e0,31_piece4,0,0.006307249888777733,5
100_piece0_e0,100_piece0,0,93_piece25_e3,93_piece25,3,0.009768969379365444,1
100_piece0_e0,100_piece0,0,44_piece98_e1,44_piece98,1,0.012266903184354305,2
100_piece0_e0,100_piece0,0,92_piece5_e1,92_piece5,1,0.013237020932137966,3
100_piece0_e0,100_piece0,0,100_piece25_e3,100_piece25,3,0.013852877542376518,4
100_piece0_e0,100_piece0,0,10_piece3_e2,10_piece3,2,0.013997492380440235,5
100_piece0_e1,100_piece0,1,58_piece6_e2,58_piece6,2,0.021160654723644257,1
100_piece0_e1,100_piece0,1,45_piece13_e1,45_piece13,1,0.027418406680226326,2
100_piece0_e1,100_piece0,1,95_piece1_e1,95_piece1,1,0.0324537493288517,3
100_piece0_e1,100_piece0,1,37_piece43_e3,37_piece43,3,0.032651569694280624,4
100_piece0_e1,100_piece0,1,78_piece7_e0,78_piece7,0,0.033251553773880005,5
100_piece0_e2,100_piece0,2,83_piece27_e2,83_piece27,2,0.014662917703390121,1
100_piece0_e2,100_piece0,2,86_piece5_e2,86_piece5,2,0.01569676585495472,2
100_piece0_e2,100_piece0,2,100_piece25_e1,100_piece25,1,0.0165418591350317,3
100_piece0_e2,100_piece0,2,104_piece8_e1,104_piece8,1,0.016904443502426147,4
100_piece0_e2,100_piece0,2,94_piece12_e3,94_piece12,3,0.01817133277654648,5
100_piece0_e3,100_piece0,3,68_piece29_e1,68_piece29,1,0.02436472475528717,1
100_piece0_e3,100_piece0,3,77_piece10_e3,77_piece10,3,0.04596809297800064,2
100_piece0_e3,100_piece0,3,32_piece9_e0,32_piece9,0,0.04993956536054611,3
100_piece0_e3,100_piece0,3,77_piece10_e0,77_piece10,0,0.0501202791929245,4
100_piece0_e3,100_piece0,3,37_piece83_e0,37_piece83,0,0.0503399595618248,5
100_piece9_e0,100_piece9,0,77_piece18_e2,77_piece18,2,0.01693073846399784,1
100_piece9_e0,100_piece9,0,77_piece21_e2,77_piece21,2,0.019568491727113724,2
100_piece9_e0,100_piece9,0,38_piece1_e1,38_piece1,1,0.020543739199638367,3
100_piece9_e0,100_piece9,0,48_piece29_e2,48_piece29,2,0.02151409164071083,4
100_piece9_e0,100_piece9,0,44_piece98_e0,44_piece98,0,0.022221678867936134,5
100_piece9_e1,100_piece9,1,47_piece21_e3,47_piece21,3,0.0012006738688796759,1
100_piece9_e1,100_piece9,1,81_piece30_e0,81_piece30,0,0.0012618422042578459,2
100_piece9_e1,100_piece9,1,4_piece0_e0,4_piece0,0,0.0012827309546992183,3
100_piece9_e1,100_piece9,1,92_piece0_e3,92_piece0,3,0.0013804840855300426,4
100_piece9_e1,100_piece9,1,39_piece22_e2,39_piece22,2,0.0014603313757106662,5
100_piece9_e2,100_piece9,2,98_piece6_e3,98_piece6,3,0.009465781971812248,1
100_piece9_e2,100_piece9,2,6_piece35_e2,6_piece35,2,0.009531641378998756,2
100_piece9_e2,100_piece9,2,38_piece2_e2,38_piece2,2,0.012430062517523766,3
100_piece9_e2,100_piece9,2,99_piece5_e1,99_piece5,1,0.012834707275032997,4
100_piece9_e2,100_piece9,2,38_piece1_e3,38_piece1,3,0.013068411499261856,5
100_piece9_e3,100_piece9,3,33_piece58_e2,33_piece58,2,0.0010377251310274005,1
100_piece9_e3,100_piece9,3,43_piece15_e2,43_piece15,2,0.0013471570564433932,2
100_piece9_e3,100_piece9,3,63_piece3_e1,63_piece3,1,0.0015542280161753297,3
100_piece9_e3,100_piece9,3,87_piece24_e3,87_piece24,3,0.0015880863647907972,4
100_piece9_e3,100_piece9,3,50_piece3_e3,50_piece3,3,0.0016959678614512086,5
100_piece14_e0,100_piece14,0,104_piece3_e1,104_piece3,1,0.0776856392621994,1
100_piece14_e0,100_piece14,0,50_piece12_e2,50_piece12,2,0.09775988757610321,2
100_piece14_e0,100_piece14,0,37_piece92_e0,37_piece92,0,0.12689681351184845,3
100_piece14_e0,100_piece14,0,27_piece9_e2,27_piece9,2,0.14501041173934937,4
100_piece14_e1,100_piece14,1,105_piece2_e2,105_piece2,2,0.002579340012744069,1
100_piece14_e1,100_piece14,1,33_piece61_e0,33_piece61,0,0.004212783183902502,2
100_piece14_e1,100_piece14,1,10_piece7_e3,10_piece7,3,0.0042706565000116825,3
100_piece14_e1,100_piece14,1,96_piece1_e0,96_piece1,0,0.0049987295642495155,4
100_piece14_e1,100_piece14,1,97_piece2_e0,97_piece2,0,0.005129792727530003,5
100_piece14_e2,100_piece14,2,48_piece48_e3,48_piece48,3,0.1320658177137375,1
100_piece14_e2,100_piece14,2,84_piece37_e0,84_piece37,0,0.1423528641462326,2
100_piece14_e3,100_piece14,3,63_piece3_e3,63_piece3,3,0.003520389087498188,1
100_piece14_e3,100_piece14,3,68_piece41_e0,68_piece41,0,0.003551002824679017,2
100_piece14_e3,100_piece14,3,79_piece11_e1,79_piece11,1,0.004394135437905788,3
100_piece14_e3,100_piece14,3,70_piece18_e0,70_piece18,0,0.004689624533057213,4
100_piece14_e3,100_piece14,3,76_piece11_e3,76_piece11,3,0.004924841690808535,5
100_piece15_e0,100_piece15,0,31_piece4_e0,31_piece4,0,0.005343720782548189,1
100_piece15_e0,100_piece15,0,84_piece37_e3,84_piece37,3,0.00764282513409853,2
100_piece15_e0,100_piece15,0,6_piece86_e0,6_piece86,0,0.008888818323612213,3
100_piece15_e0,100_piece15,0,78_piece3_e3,78_piece3,3,0.009780163876712322,4
100_piece15_e0,100_piece15,0,10_piece7_e3,10_piece7,3,0.01065522339195013,5
100_piece15_e1,100_piece15,1,46_piece5_e0,46_piece5,0,0.004064415581524372,1
100_piece15_e1,100_piece15,1,87_piece48_e1,87_piece48,1,0.005502539686858654,2
100_piece15_e1,100_piece15,1,45_piece31_e1,45_piece31,1,0.005955677479505539,3
100_piece15_e1,100_piece15,1,31_piece2_e3,31_piece2,3,0.006291880737990141,4
100_piece15_e1,100_piece15,1,38_piece0_e1,38_piece0,1,0.0063781291246414185,5
100_piece15_e2,100_piece15,2,98_piece6_e1,98_piece6,1,0.010271782986819744,1
100_piece15_e2,100_piece15,2,104_piece17_e0,104_piece17,0,0.01061637420207262,2
100_piece15_e2,100_piece15,2,87_piece50_e0,87_piece50,0,0.012940756045281887,3
100_piece15_e2,100_piece15,2,68_piece14_e2,68_piece14,2,0.014319462701678276,4
100_piece15_e2,100_piece15,2,79_piece4_e0,79_piece4,0,0.014562883414328098,5
100_piece15_e3,100_piece15,3,37_piece61_e0,37_piece61,0,0.010852491483092308,1
100_piece15_e3,100_piece15,3,105_piece7_e0,105_piece7,0,0.01477894652634859,2
100_piece15_e3,100_piece15,3,32_piece9_e1,32_piece9,1,0.015335558913648129,3
100_piece15_e3,100_piece15,3,80_piece69_e2,80_piece69,2,0.015848467126488686,4
100_piece15_e3,100_piece15,3,81_piece16_e2,81_piece16,2,0.016289114952087402,5
100_piece25_e0,100_piece25,0,39_piece2_e1,39_piece2,1,0.013213648460805416,1
100_piece25_e0,100_piece25,0,39_piece5_e3,39_piece5,3,0.016731251031160355,2
100_piece25_e0,100_piece25,0,99_piece5_e3,99_piece5,3,0.018624234944581985,3
100_piece25_e0,100_piece25,0,45_piece13_e3,45_piece13,3,0.01955622062087059,4
100_piece25_e0,100_piece25,0,88_piece17_e0,88_piece17,0,0.01971869356930256,5
100_piece25_e1,100_piece25,1,60_piece5_e0,60_piece5,0,0.006627976894378662,1
100_piece25_e1,100_piece25,1,21_piece4_e1,21_piece4,1,0.006648757960647345,2
100_piece25_e1,100_piece25,1,35_piece11_e1,35_piece11,1,0.007367033511400223,3
100_piece25_e1,100_piece25,1,93_piece26_e3,93_piece26,3,0.007889898493885994,4
100_piece25_e1,100_piece25,1,87_piece13_e0,87_piece13,0,0.00933150202035904,5
100_piece25_e2,100_piece25,2,39_piece2_e3,39_piece2,3,0.02722831442952156,1
100_piece25_e2,100_piece25,2,90_piece17_e2,90_piece17,2,0.03521222248673439,2
100_piece25_e2,100_piece25,2,31_piece5_e1,31_piece5,1,0.03727765008807182,3
100_piece25_e2,100_piece25,2,28_piece5_e2,28_piece5,2,0.040032535791397095,4
100_piece25_e2,100_piece25,2,84_piece48_e3,84_piece48,3,0.04109510779380798,5
100_piece25_e3,100_piece25,3,90_piece31_e1,90_piece31,1,0.005813256371766329,1
100_piece25_e3,100_piece25,3,21_piece4_e1,21_piece4,1,0.006509033031761646,2
100_piece25_e3,100_piece25,3,105_piece2_e2,105_piece2,2,0.008070026524364948,3
100_piece25_e3,100_piece25,3,10_piece3_e2,10_piece3,2,0.008118638768792152,4
100_piece25_e3,100_piece25,3,63_piece3_e0,63_piece3,0,0.008681298233568668,5
102_piece1_e0,102_piece1,0,9_piece2_e0,9_piece2,0,0.017601333558559418,1
102_piece1_e0,102_piece1,0,84_piece31_e2,84_piece31,2,0.017690682783722878,2
102_piece1_e0,102_piece1,0,10_piece7_e2,10_piece7,2,0.01877637207508087,3
102_piece1_e0,102_piece1,0,105_piece8_e0,105_piece8,0,0.019154513254761696,4
102_piece1_e0,102_piece1,0,97_piece2_e3,97_piece2,3,0.01918620429933071,5
102_piece1_e2,102_piece1,2,9_piece5_e3,9_piece5,3,0.0077401441521942616,1
102_piece1_e2,102_piece1,2,68_piece12_e0,68_piece12,0,0.008409705944359303,2
102_piece1_e2,102_piece1,2,79_piece4_e2,79_piece4,2,0.009523209184408188,3
102_piece1_e2,102_piece1,2,79_piece18_e1,79_piece18,1,0.009789945557713509,4
102_piece1_e2,102_piece1,2,106_piece19_e1,106_piece19,1,0.010304976254701614,5
102_piece10_e0,102_piece10,0,107_piece1_e2,107_piece1,2,0.11819079518318176,1
102_piece10_e0,102_piece10,0,89_piece8_e3,89_piece8,3,0.12338042259216309,2
102_piece10_e0,102_piece10,0,28_piece0_e1,28_piece0,1,0.12496141344308853,3
102_piece10_e0,102_piece10,0,82_piece5_e1,82_piece5,1,0.1438581794500351,4
102_piece10_e1,102_piece10,1,52_piece1_e1,52_piece1,1,0.003293277695775032,1
102_piece10_e1,102_piece10,1,80_piece24_e0,80_piece24,0,0.008055586367845535,2
102_piece10_e1,102_piece10,1,39_piece10_e1,39_piece10,1,0.009562834165990353,3
102_piece10_e1,102_piece10,1,45_piece9_e2,45_piece9,2,0.009731058031320572,4
102_piece10_e1,102_piece10,1,79_piece7_e2,79_piece7,2,0.010674495249986649,5
102_piece10_e2,102_piece10,2,68_piece28_e1,68_piece28,1,0.012537970207631588,1
102_piece10_e2,102_piece10,2,96_piece0_e0,96_piece0,0,0.019401848316192627,2
102_piece10_e2,102_piece10,2,106_piece16_e0,106_piece16,0,0.020912300795316696,3
102_piece10_e2,102_piece10,2,87_piece34_e2,87_piece34,2,0.023523367941379547,4
102_piece10_e2,102_piece10,2,77_piece2_e1,77_piece2,1,0.02442496083676815,5
102_piece10_e3,102_piece10,3,100_piece15_e1,100_piece15,1,0.004409768618643284,1
102_piece10_e3,102_piece10,3,28_piece36_e3,28_piece36,3,0.00646069785580039,2
102_piece10_e3,102_piece10,3,4_piece10_e1,4_piece10,1,0.008102399297058582,3
102_piece10_e3,102_piece10,3,98_piece41_e1,98_piece41,1,0.008305924944579601,4
102_piece10_e3,102_piece10,3,39_piece10_e3,39_piece10,3,0.008701417595148087,5
102_piece11_e0,102_piece11,0,71_piece15_e1,71_piece15,1,0.06262559443712234,1
102_piece11_e0,102_piece11,0,41_piece1_e2,41_piece1,2,0.08379526436328888,2
102_piece11_e0,102_piece11,0,9_piece6_e3,9_piece6,3,0.09173829108476639,3
102_piece11_e0,102_piece11,0,84_piece22_e1,84_piece22,1,0.10202483832836151,4
102_piece11_e0,102_piece11,0,34_piece22_e0,34_piece22,0,0.11327769607305527,5
102_piece11_e1,102_piece11,1,33_piece61_e3,33_piece61,3,0.012137072160840034,1
102_piece11_e1,102_piece11,1,39_piece22_e3,39_piece22,3,0.019147729501128197,2
102_piece11_e1,102_piece11,1,79_piece18_e2,79_piece18,2,0.01962394453585148,3
102_piece11_e1,102_piece11,1,35_piece5_e1,35_piece5,1,0.019689135253429413,4
102_piece11_e1,102_piece11,1,102_piece12_e0,102_piece12,0,0.021328885108232498,5
102_piece11_e2,102_piece11,2,84_piece53_e3,84_piece53,3,0.08381251990795135,1
102_piece11_e2,102_piece11,2,50_piece12_e2,50_piece12,2,0.08800218254327774,2
102_piece11_e2,102_piece11,2,48_piece48_e1,48_piece48,1,0.09578900039196014,3
102_piece11_e2,102_piece11,2,37_piece92_e0,37_piece92,0,0.1289975643157959,4
102_piece11_e2,102_piece11,2,77_piece11_e1,77_piece11,1,0.14536386728286743,5
102_piece11_e3,102_piece11,3,68_piece35_e3,68_piece35,3,0.015075738541781902,1
102_piece11_e3,102_piece11,3,80_piece75_e0,80_piece75,0,0.017053943127393723,2
102_piece11_e3,102_piece11,3,77_piece21_e0,77_piece21,0,0.01739703118801117,3
102_piece11_e3,102_piece11,3,33_piece58_e3,33_piece58,3,0.019506027922034264,4
102_piece11_e3,102_piece11,3,9_piece9_e0,9_piece9,0,0.02145671285688877,5
102_piece12_e0,102_piece12,0,68_piece9_e3,68_piece9,3,0.006028079427778721,1
102_piece12_e0,102_piece12,0,12_piece7_e2,12_piece7,2,0.0063976407982409,2
102_piece12_e0,102_piece12,0,59_piece0_e1,59_piece0,1,0.007385432254523039,3
102_piece12_e0,102_piece12,0,47_piece1_e0,47_piece1,0,0.0074677495285868645,4
102_piece12_e0,102_piece12,0,68_piece9_e3,68_piece9,3,0.0074773626402020454,5
102_piece12_e2,102_piece12,2,84_piece22_e2,84_piece22,2,0.00721448939293623,1
102_piece12_e2,102_piece12,2,34_piece9_e2,34_piece9,2,0.009123858995735645,2
102_piece12_e2,102_piece12,2,65_piece6_e1,65_piece6,1,0.011129634454846382,3
